station;sample_date;NH4;as;ca;cl;doc;f;hard_tot;k;alk;cu;cond;mg;mn;na;ni;no3_n;o2;o2_sat;n_tot;so4;wa_temp;zn;ph;latitude;longitude;type;constr_year;bedrock_geology;surface_elev_masl;wl_elev_masl
F_2688;1998-06-30;;;;12.5;0.3;0.066;;;;;521.0;;;;;3.16;7.1;68.9;;35.1;13.9;;7.3;47.566347974076734;7.622926191249976;Bohrungen verrohrt (ø < 200mm);1994.0;Cyrenenmergel;260.7;252.4
F_2688;1998-10-27;;;81.0;13.2;0.4;0.071;13.8;1.8;201.7841;;497.0;11.0;;10.2;;3.33;10.7;100.0;;32.9;12.5;1.3;7.38;47.566347974076734;7.622926191249976;Bohrungen verrohrt (ø < 200mm);1994.0;Cyrenenmergel;260.7;252.4
F_2688;1999-04-27;;;;14.1;0.3;0.073;;;;;473.0;;;;;3.88;5.6;53.0;;39.6;12.8;;7.22;47.566347974076734;7.622926191249976;Bohrungen verrohrt (ø < 200mm);1994.0;Cyrenenmergel;260.7;252.4
F_2688;1999-08-25;;;63.3;15.0;0.4;0.062;15.5;2.2;210.7126;;479.0;9.8;;9.8;;3.41;8.2;78.1;;35.1;13.1;5.6;7.35;47.566347974076734;7.622926191249976;Bohrungen verrohrt (ø < 200mm);1994.0;Cyrenenmergel;260.7;252.4
F_2688;1999-10-27;;;;16.8;0.5;0.06;;;;;559.0;;;;;3.59;7.1;66.2;;35.5;12.2;;7.47;47.566347974076734;7.622926191249976;Bohrungen verrohrt (ø < 200mm);1994.0;Cyrenenmergel;260.7;252.4
F_2688;2000-06-06;;;;14.0;;0.047;;;;;763.0;;;;;3.68;4.2;40.2;;43.8;13.3;;7.11;47.566347974076734;7.622926191249976;Bohrungen verrohrt (ø < 200mm);1994.0;Cyrenenmergel;260.7;252.4
F_2688;2001-05-09;;;;;;0.112;;;;;520.0;;;;;;;;;;13.2;18.5;7.54;47.566347974076734;7.622926191249976;Bohrungen verrohrt (ø < 200mm);1994.0;Cyrenenmergel;260.7;252.4
F_2688;2001-10-16;;;;13.4;0.4;0.142;;;;;527.0;;;;;3.17;;;;37.0;12.5;;7.33;47.566347974076734;7.622926191249976;Bohrungen verrohrt (ø < 200mm);1994.0;Cyrenenmergel;260.7;252.4
F_2688;2002-06-18;;;;11.5;0.3;0.85;;;;;578.0;;;;;2.65;7.59;73.1;;33.3;13.6;16.2;7.45;47.566347974076734;7.622926191249976;Bohrungen verrohrt (ø < 200mm);1994.0;Cyrenenmergel;260.7;252.4
F_2688;2002-10-01;;;;12.2;0.44;0.228;;;;;519.0;;;;;2.95;8.26;78.0;;31.9;12.7;14.1;7.48;47.566347974076734;7.622926191249976;Bohrungen verrohrt (ø < 200mm);1994.0;Cyrenenmergel;260.7;252.4
F_2688;2003-10-21;;;;11.8;;0.207;;;;;534.0;;;;;2.98;7.41;69.6;;31.2;12.5;;7.47;47.566347974076734;7.622926191249976;Bohrungen verrohrt (ø < 200mm);1994.0;Cyrenenmergel;260.7;252.4
F_2688;2004-06-23;;;;13.6;0.35;0.281;;;;;528.0;;;;;3.03;7.36;70.3;;35.2;13.2;;7.38;47.566347974076734;7.622926191249976;Bohrungen verrohrt (ø < 200mm);1994.0;Cyrenenmergel;260.7;252.4
F_2688;2005-04-13;;;;11.7;0.34;0.219;;;;;499.0;;;;;2.56;7.95;75.6;;31.0;13.0;;7.49;47.566347974076734;7.622926191249976;Bohrungen verrohrt (ø < 200mm);1994.0;Cyrenenmergel;260.7;252.4
F_2688;2006-03-21;;;;15.3;0.38;0.153;;;;;525.0;;;;;3.2;7.64;72.8;;35.7;13.1;;7.35;47.566347974076734;7.622926191249976;Bohrungen verrohrt (ø < 200mm);1994.0;Cyrenenmergel;260.7;252.4
F_2688;2007-09-12;;;;17.7;0.59;0.159;;;;;567.0;;;;;3.87;10.7;102.0;;37.5;13.4;;7.68;47.566347974076734;7.622926191249976;Bohrungen verrohrt (ø < 200mm);1994.0;Cyrenenmergel;260.7;252.4
F_2688;2008-06-25;;;;13.3;0.36;0.15;;;;;530.0;;;;;2.7;7.79;74.4;;31.2;13.2;;7.32;47.566347974076734;7.622926191249976;Bohrungen verrohrt (ø < 200mm);1994.0;Cyrenenmergel;260.7;252.4
F_2689;1994-09-20;;;119.0;12.3;0.6;0.36;19.7;3.6;294.6405;;607.0;12.0;;11.0;;4.4;9.6;93.3;;36.7;14.0;;7.13;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;1995-08-07;;;;;0.8;;;;;;634.0;;;;;;;;;;14.9;11.9;7.13;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;1995-11-28;;;;6.6;0.8;0.06;;;;;669.0;;;;;2.58;6.3;60.0;;19.4;13.1;;7.17;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;1996-02-06;;;;12.6;0.8;0.15;;;;;596.0;;;;;6.13;5.6;52.0;;48.5;12.0;;7.18;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;1996-05-24;;;;12.6;1.0;0.11;;;;;546.0;;;;;5.15;6.1;59.0;;39.1;13.5;;7.51;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;1996-08-20;;;112.0;14.6;0.3;0.12;19.9;2.7;291.0691;;679.0;12.0;;9.6;;5.67;5.6;54.0;;49.3;13.5;20.0;6.95;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;1996-11-19;;;;15.1;0.6;0.11;;;;;673.0;;;;;4.67;5.0;48.0;;41.3;13.0;;6.74;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;1997-04-08;;;;12.9;0.6;0.16;;;;;679.0;;;;;5.93;6.7;63.0;;54.2;12.3;;7.1;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;1997-06-11;;;;13.7;0.6;0.093;;;;;605.0;;;;;4.67;6.5;63.0;;37.9;13.6;;7.12;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;1997-08-20;;;109.0;14.7;0.4;0.067;19.0;3.0;296.4262;;695.0;11.4;;10.1;;4.82;5.9;57.0;;41.2;13.5;2.7;7.2;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;1997-10-13;;;;15.5;0.4;0.075;;;;;636.0;;;;;4.78;6.3;60.0;;42.2;12.9;;7.17;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;1998-04-22;;;;13.5;0.39;0.049;;;;;595.0;;;;;4.68;5.2;49.0;;44.4;12.7;;6.9;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;1998-06-30;;;;13.4;0.4;0.073;;;;;675.0;;;;;3.44;5.4;52.5;;38.5;14.0;;7.02;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;1998-10-27;;;117.0;13.7;0.5;0.047;19.0;2.2;296.4262;;666.0;12.3;;15.0;;3.86;7.1;67.1;;36.6;12.9;2.8;7.12;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;1999-04-27;;;;14.6;0.5;0.041;;;;;616.0;;;;;4.94;5.2;48.9;;48.7;12.5;;6.83;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;1999-08-25;;;101.0;16.9;0.7;0.163;20.1;3.7;301.78329999999994;;696.0;11.6;;11.0;;3.84;8.3;80.0;;45.0;13.6;4.3;6.93;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;1999-10-27;;;;17.2;0.5;0.041;;;;;725.0;;;;;3.7;4.8;45.1;;39.0;12.5;;6.98;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;2000-06-06;;;;13.4;;0.059;;;;;742.0;;;;;3.4;6.0;57.0;;43.0;13.0;;7.09;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;2001-05-09;;;;;;0.176;;;;;666.0;;;;;;;;;;13.4;;7.15;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;2001-10-16;;;;14.4;0.6;0.174;;;;;701.0;;;;;3.87;;;;42.2;13.5;;7.01;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;2002-06-18;;;;11.8;0.4;0.21;;;;;724.0;;;;;3.24;6.0;57.8;;38.0;13.6;23.9;7.1;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;2002-10-01;;;;12.8;0.57;0.246;;;;;654.0;;;;;3.18;5.78;55.1;;36.3;13.1;14.4;7.11;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;2003-10-21;;;;11.9;;0.366;;;;;699.0;;;;;2.91;5.18;48.9;;33.1;12.7;;7.03;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;2004-06-23;;;;14.4;0.45;0.346;;;;;659.0;;;;;3.26;5.97;57.3;;38.1;13.4;;7.08;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;2005-04-13;;;;12.6;0.49;0.218;;;;;653.0;;;;;3.05;6.02;57.2;;35.2;13.0;;7.28;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;2006-03-21;;;;15.9;0.95;0.174;;;;;742.0;;;;;8.24;6.08;58.1;;56.4;13.2;;6.98;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;2007-09-12;;;;18.4;0.78;0.174;;;;;735.0;;;;;4.6;7.39;70.9;;56.0;13.4;;7.21;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2689;2008-06-25;;;;14.4;0.5;0.182;;;;;651.0;;;;;3.25;6.27;60.0;;36.8;13.3;;7.1;47.565978623368;7.623310277664583;Bohrungen verrohrt (ø < 200mm);1994.0;;261.21;253.02
F_2709;1995-06-06;;;;33.0;0.9;0.16;;;;;776.0;;;;;10.9;7.9;;;106.0;;75.0;7.32;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;1995-11-28;;;;26.2;0.7;0.15;;;;;781.0;;;;;9.02;8.7;85.3;;79.5;14.4;;7.32;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;1996-02-06;;;;25.5;0.6;0.21;;;;;799.0;;;;;9.34;7.6;74.0;;95.2;14.2;;7.28;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;1996-05-29;;;;23.2;0.6;0.16;;;;;764.0;;;;;7.31;8.3;82.0;;78.2;14.8;;6.86;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;1996-08-20;;;99.3;20.7;0.4;0.17;19.8;5.6;276.7835;;649.0;15.8;;15.2;;7.05;8.5;84.0;;67.4;14.9;5.0;7.0;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;1996-11-19;;;;20.1;0.5;0.17;;;;;694.0;;;;;6.97;8.8;86.0;;68.7;14.5;;6.94;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;1997-04-08;;;;18.9;0.4;0.18;;;;;700.0;;;;;6.56;8.3;83.0;;68.1;15.1;;7.16;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;1997-06-11;;;;18.7;0.5;0.095;;;;;671.0;;;;;6.42;8.4;83.0;;62.0;14.9;;7.24;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;1997-08-20;;;118.0;18.0;0.3;0.106;18.2;6.2;260.7122;;692.0;18.2;;14.8;;6.38;8.9;91.0;;61.2;16.1;3.1;7.56;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;1997-10-13;;;;19.4;0.6;0.091;;;;;675.0;;;;;6.56;8.3;81.0;;67.1;14.0;;7.23;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;1998-04-22;;;;21.5;0.38;0.077;;;;;641.0;;;;;7.22;7.8;78.0;;69.8;15.5;;7.02;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;1998-07-02;;;;20.2;0.4;0.162;;;;;683.0;;;;;6.38;8.2;79.8;;66.1;14.1;;7.24;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;1998-10-27;;;150.0;24.0;0.4;0.164;19.4;5.0;308.9261;;660.0;21.0;;11.2;;7.6;8.4;82.0;;67.4;14.2;3.8;7.0;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;1999-04-27;;;;32.3;0.4;0.068;;;;;775.0;;;;;10.0;6.3;62.6;;91.4;15.0;;6.93;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;1999-08-25;;;94.5;30.0;0.5;0.186;20.9;5.2;276.7835;;784.0;18.7;;17.2;;3.49;7.5;73.2;;78.8;14.2;3.8;7.12;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;1999-10-27;;;;29.5;0.5;0.077;;;;;775.0;;;;;3.64;8.4;82.8;;85.1;14.6;;7.18;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;2001-05-10;;;;;;0.063;;;;;827.0;;;;;;;;;;14.9;12.0;7.2;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;2001-10-17;;;;24.0;0.6;0.131;;;;;794.0;;;;;8.46;8.5;83.1;;86.6;14.3;;7.21;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;2002-06-19;;;;18.0;0.4;0.189;;;;;847.0;;;;;6.81;9.02;88.4;;57.8;14.4;;7.22;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;2002-10-02;;;;21.6;0.53;0.22;;;;;771.0;;;;;6.81;9.1;88.6;;65.7;14.1;;7.22;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;2003-06-04;;;;21.6;0.73;0.221;;;;;799.0;;;;;7.38;8.59;83.6;;74.2;14.1;;7.1;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;2003-10-23;;;;22.1;;0.242;;;;;778.0;;;;;6.76;8.59;83.3;;64.1;13.9;;7.19;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;2004-03-29;;;;20.9;0.46;0.203;;;;;717.0;;;;;5.5;8.24;80.8;;62.7;14.4;;7.23;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;2005-09-06;;;;23.2;0.62;0.165;;;;;656.0;;;;;5.92;9.35;88.9;;59.9;13.0;;7.42;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;2007-09-11;;;;24.4;1.2;0.199;;;;;783.0;;;;;5.66;9.59;92.7;;75.0;13.8;;7.03;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;2007-09-14;;;;30.1;0.67;0.164;;;;;733.0;;;;;6.1;8.75;83.6;;82.8;13.2;;7.32;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;2008-06-26;;;;22.6;0.46;0.166;;;;;652.0;;;;;4.98;8.61;84.1;;61.3;14.2;;7.28;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2709;2009-07-06;;;;23.3;0.45;0.188;;;;;639.0;;;;;4.43;8.14;79.5;;60.3;14.2;;6.93;47.57037009000922;7.637862832517619;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;268.71;259.61
F_2710;1995-06-06;;;;28.0;7.9;0.32;;;;;763.0;;;;;;1.2;;;81.8;;11.0;7.13;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;1995-11-29;;;;26.2;9.1;0.25;;;;;880.0;;;;;1.01;1.7;17.2;;105.0;15.8;;6.97;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;1996-02-07;;;;26.6;12.0;0.2;;;;;777.0;;;;;0.14;0.3;3.0;;96.8;13.9;;6.95;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;1996-05-29;;;;24.7;9.1;0.14;;;;;1010.0;;;;;0.37;0.3;3.0;;183.0;15.2;;6.62;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;1996-08-21;;;125.0;26.4;5.3;0.16;24.3;3.2;335.7116;;779.0;16.1;;15.5;;1.2;0.9;9.2;;104.0;16.2;5.4;6.97;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;1996-11-20;;;;24.2;8.6;0.21;;;;;772.0;;;;;0.19;0.6;5.7;;69.9;16.2;;6.98;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;1997-04-09;;;;25.5;12.0;0.18;;;;;861.0;;;;;0.81;1.0;10.0;;108.0;14.0;;6.95;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;1997-06-12;;;;23.3;6.1;0.1;;;;;730.0;;;;;0.12;0.7;6.9;;61.5;14.4;;6.96;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;1997-08-21;;;120.0;23.4;3.1;0.085;21.8;3.5;298.21189999999996;;795.0;15.2;;17.4;;1.58;1.1;11.0;;80.9;15.3;14.5;7.31;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;1997-10-14;;;;25.6;8.4;0.068;;;;;867.0;;;;;0.34;1.2;12.0;;126.0;15.8;;6.96;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;1998-04-23;;;;24.4;17.0;;;;;;885.0;;;;;0.44;0.2;1.9;;155.0;14.1;;6.67;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;1998-07-02;;;;25.6;8.2;0.151;;;;;832.0;;;;;1.32;0.9;8.9;;87.8;14.9;;6.91;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;1998-10-28;;;187.0;24.9;14.0;;31.8;2.7;392.854;;997.0;20.0;;13.4;;0.2;0.5;5.1;;165.0;16.2;2.7;6.62;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;1999-04-28;;;;35.0;8.0;0.096;;;;;719.0;;;;;0.11;0.1;1.0;;98.2;13.2;;6.78;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;1999-08-25;;;108.0;45.6;7.0;0.247;23.2;3.2;330.3545;;851.0;12.9;;21.5;;0.33;0.9;9.21;;63.7;16.4;17.7;6.94;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;1999-10-28;;;;37.1;4.9;0.056;;;;;849.0;;;;;0.49;0.8;8.3;;62.0;17.2;;6.75;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;2000-10-04;;;113.0;29.0;2.8;0.205;21.0;4.4;307.1404;;765.0;15.7;;20.8;;2.39;2.1;21.4;;63.6;16.1;1.9;7.13;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;2001-05-10;;;;;;0.184;;;;;798.0;;;;;;;;;;14.9;;7.08;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;2001-10-18;;;;29.0;5.7;0.829;;;;;817.0;;;;;0.5;0.3;3.1;;37.0;16.9;;7.04;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;2002-06-20;;;;26.2;7.3;0.13;;;;;935.0;;;;;;;;;33.6;14.3;14.0;7.05;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;2002-10-03;;;;26.9;4.7;0.2;;;;;800.0;;;;;1.51;1.11;11.0;;65.0;15.0;51.2;7.12;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;2003-06-05;;;;25.2;3.7;0.297;;;;;765.0;;;;;0.2;0.37;3.6;;44.8;14.3;;7.09;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2710;2003-10-23;;;;25.1;;0.33;;;;;767.0;;;;;0.09;0.15;1.5;;44.5;15.6;;7.12;47.56945945342663;7.6301058219490585;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.16;254.52
F_2711;1995-06-06;;;;29.2;0.9;0.17;;;;;727.0;;;;;10.4;8.4;;;76.8;;28.0;7.41;47.56756283280788;7.631918775429772;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.68;255.35
F_2711;1995-11-28;;;;28.9;0.7;0.16;;;;;736.0;;;;;8.33;8.6;82.7;;71.8;13.5;;7.36;47.56756283280788;7.631918775429772;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.68;255.35
F_2711;1996-02-06;;;;26.0;0.7;0.21;;;;;691.0;;;;;9.75;8.5;81.0;;67.0;13.1;;7.32;47.56756283280788;7.631918775429772;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.68;255.35
F_2711;1996-05-29;;;;26.1;0.6;0.16;;;;;713.0;;;;;7.67;8.9;85.0;;63.4;13.1;;6.95;47.56756283280788;7.631918775429772;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.68;255.35
F_2711;1996-08-21;;;118.0;24.9;0.9;0.12;22.9;7.6;314.2832;;713.0;18.0;;16.7;;9.91;5.9;58.0;;82.5;14.3;5.2;7.03;47.56756283280788;7.631918775429772;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.68;255.35
F_2711;1996-11-19;;;;24.2;0.6;0.22;;;;;695.0;;;;;7.64;8.8;84.0;;59.4;13.3;;7.01;47.56756283280788;7.631918775429772;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.68;255.35
F_2711;1997-04-08;;;;21.5;0.5;;;;;;690.0;;;;;7.48;9.0;87.0;;56.9;13.8;;7.32;47.56756283280788;7.631918775429772;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.68;255.35
F_2711;1997-06-11;;;;22.3;0.6;0.089;;;;;669.0;;;;;7.31;8.8;84.0;;57.3;13.1;;7.24;47.56756283280788;7.631918775429772;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.68;255.35
F_2711;1997-08-20;;;104.0;22.6;0.4;0.105;18.6;4.4;266.0693;;824.0;15.7;;16.7;;9.84;9.1;90.0;;64.5;13.9;6.4;7.35;47.56756283280788;7.631918775429772;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.68;255.35
F_2711;1997-10-13;;;;24.1;0.4;0.069;;;;;694.0;;;;;8.4;8.4;80.0;;66.1;13.2;;7.25;47.56756283280788;7.631918775429772;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.68;255.35
F_2711;1998-04-22;;;;24.3;0.37;0.071;;;;;619.0;;;;;7.58;8.4;80.0;;62.8;13.1;;7.07;47.56756283280788;7.631918775429772;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.68;255.35
F_2711;1998-07-02;;;;22.6;0.5;0.174;;;;;676.0;;;;;6.91;8.1;77.0;;56.7;13.0;;7.29;47.56756283280788;7.631918775429772;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.68;255.35
F_2711;1998-10-27;;;111.0;25.0;0.5;0.04;19.2;3.0;257.1408;;697.0;17.7;;13.0;;7.0;11.4;109.0;;61.7;13.1;2.7;7.34;47.56756283280788;7.631918775429772;Bohrungen verrohrt (ø < 200mm);1995.0;Tüllinger Süsswasserkalke;261.68;255.35
